Date,TQQQ_Price,QQQ_Price,Excess_Return,Excess_ZScore,Position,Strategy_Return,Strategy_Cumulative,QQQ_Cumulative
2010-04-05,0.2838846445083618,42.289920806884766,-0.0009875633263169148,-0.13871164941774744,1,0.0,0.986429353605949,1.0314150582258854
2010-04-06,0.286047101020813,42.41172790527344,-0.0016386151078882985,-0.8524406234424411,1,0.007588511805439889,0.9939148844010203,1.034381559208873
2010-04-07,0.2844313979148865,42.30732727050781,-2.0207853035594803e-05,1.0529324913020968,1,-0.005664393764086535,0.9882849591277864,1.0318321883309303
2010-04-08,0.28545069694519043,42.403018951416016,-0.0032277515672549453,-1.9571867467479258,0,0.0035772315939011307,0.9918202833073555,1.0341633746126342
2010-04-09,0.2905944287776947,42.65531921386719,-0.0012624831916954876,-0.1315439925018349,1,0.0,0.9918202833073555,1.0402984687535701
2010-04-12,0.2917625606060028,42.69010543823242,-0.0017629864875690904,-0.46957908304619056,1,0.004011743367969715,0.9957992117511315,1.041146506198867
2010-04-13,0.296161949634552,42.90760803222656,-0.001324194856587732,-0.12801482130683373,1,0.014966108974291384,1.0107024512707123,1.0464375950379892
2010-04-14,0.30659928917884827,43.42088317871094,-0.0028585048897060567,-1.27578290917875,1,0.03463521618763358,1.0457083491718446,1.058881151770443
2010-04-15,0.31070002913475037,43.612300872802734,-0.0034914791825891023,-1.568422011112371,1,0.013286262134354897,1.059601904415025,1.0635388904804388
2010-04-16,0.2996404469013214,43.09029769897461,-0.0016323096067698273,0.17504754128636704,0,-0.036244664630927,1.021196988747211,1.0507324142381331
2010-04-19,0.2991689443588257,43.064212799072266,-0.0019901607528311355,-0.06692197836667009,0,0.0,1.021196988747211,1.050096156182029
2010-04-20,0.3035922646522522,43.28171920776367,-0.0013872130970913957,0.4861445358248567,0,0.0,1.021196988747211,1.0553865762749897
2010-04-21,0.3089354634284973,43.525291442871094,-0.0025053606448869475,-0.43921651586097626,0,0.0,1.021196988747211,1.061309221001254
2010-04-22,0.3135085701942444,43.76889419555664,-0.0013541036775940457,0.794293071380442,0,0.0,1.021196988747211,1.0672326056325043
2010-04-23,0.3176588714122772,43.951595306396484,-0.0007613171119041778,1.390739267574595,0,0.0,1.021196988747211,1.0716782001708625
2010-04-26,0.315297931432724,43.85588836669922,-0.0032477874209520252,-1.2924474698836246,0,0.0,1.021196988747211,1.0693420193077883
2010-04-27,0.29583844542503357,42.92501449584961,-0.002309691604939927,-0.17557764626193778,1,0.0,1.021196988747211,1.0464000886954712
2010-04-28,0.29653412103652954,42.95109558105469,-0.0007443121936635336,1.2598657981769041,1,0.0023487783557377562,1.0235955541313249,1.047035684571589
2010-04-29,0.3116694986820221,43.699302673339844,-0.0028632954162104984,-1.1533530075054776,0,0.04978103606170984,1.0745512013241423,1.065117978748263
2010-04-30,0.2933037281036377,42.8380241394043,-0.003759345581018928,-1.6168802848820591,1,0.0,1.0745512013241423,1.0439157166292277
2010-05-03,0.3052824139595032,43.43830871582031,-0.005719404617812982,-2.114208705668038,1,0.040028608799501667,1.117563990996981,1.0584424494009395
2010-05-04,0.27829334139823914,42.13331985473633,-0.006335373619747592,-1.7710547251163724,1,-0.09256155333063518,1.0141205320439164,1.0261569191567552
2010-05-05,0.27372023463249207,41.915836334228516,-0.00799044369916875,-1.8166590027286236,1,-0.016569198977264703,0.9973173671615512,1.0208463907093661
2010-05-06,0.24690485000610352,40.515167236328125,-0.007082707372655234,-1.1659912120297633,1,-0.10310350351954482,0.8944904524863071,0.9861505706973817
2010-05-07,0.22893698513507843,39.5059700012207,-0.007619918202268983,-1.1392855373660653,0,-0.07555624815904033,0.8269061098823594,0.9612753131565871
2010-05-10,0.26308339834213257,41.559139251708984,-0.01967230281799165,-2.5199208878005592,1,0.0,0.8269061098823594,1.0099789568015405
2010-05-11,0.2629097104072571,41.515628814697266,-0.017848475445834455,-1.6101648774751804,1,-0.000660419075076256,0.8263600053140959,1.008921003085289
2010-05-12,0.2770755887031555,42.29860305786133,-0.021947652256974023,-1.7012523078552046,1,0.0524796855679935,0.869727118558945,1.0277717906418729
2010-05-13,0.2645501494407654,41.62873458862305,-0.018288050864158495,-0.9648289215581205,1,-0.04625951812968862,0.8294939611500857,1.0113650617822396
2010-05-14,0.24827143549919128,40.82835006713867,-0.022537757303644018,-1.276179780477958,1,-0.06350818861727778,0.7768143022084731,0.9917304513946277
2010-05-17,0.25162678956985474,40.95884704589844,-0.016968572520175695,-0.3555235099228655,0,0.013424350366390385,0.7872425295709428,0.9948951994736661
2010-05-18,0.242009237408638,40.393341064453125,-0.01317806503225627,0.3590388266882888,0,0.0,0.7872425295709428,0.9810632851354631
2010-05-19,0.23562195897102356,40.07143783569336,-0.014878179715913264,0.20905672043550108,0,0.0,0.7872425295709428,0.9732136612825493
2010-05-20,0.2117888331413269,38.58377456665039,-0.0068796408412647725,1.6811883199880748,0,0.0,0.7872425295709428,0.9363950741497475
2010-05-21,0.2134292870759964,39.01008224487305,-0.03224621805372675,-2.0760285510390157,0,0.0,0.7872425295709428,0.9466844564019391
2010-05-24,0.21519383788108826,38.853477478027344,0.0010277231897391492,1.9288352338279127,1,0.0,0.7872425295709428,0.9428763721322889
2010-05-25,0.21367740631103516,38.8882942199707,-0.011213230036453747,0.4918327891681191,0,-0.007071762960520456,0.7816753370093765,0.9437209087259576
2010-05-26,0.2070668637752533,38.45329284667969,-0.005319411212459935,0.9292592497046169,0,0.0,0.7816753370093765,0.9331050360562418
2010-05-27,0.2294837385416031,39.90617370605469,-0.015419795110356904,-0.17847300775170566,0,0.0,0.7816753370093765,0.9677108313785271
2010-05-28,0.22627727687358856,39.671260833740234,-0.006512476672034362,0.6282247236933544,0,0.0,0.7816753370093765,0.9619974430889202
2010-06-01,0.22001506388187408,39.30587387084961,-0.010669393870652563,0.09730743865547173,0,0.0,0.7816753370093765,0.9530960355288937
2010-06-02,0.2354978770017624,40.236751556396484,-0.015621546652575615,-0.43158856322092876,0,0.0,0.7816753370093765,0.9754049883400762
2010-06-03,0.24161124229431152,40.61955642700195,-0.015656141024446592,-0.4251494876104586,0,0.0,0.7816753370093765,0.9846409423297832
2010-06-04,0.21775327622890472,39.22758483886719,-0.021872109038026923,-0.9188348575192988,0,0.0,0.7816753370093765,0.950307062257618
2010-06-07,0.20512865483760834,38.51420211791992,-0.001288985768088266,1.2449616924526519,1,0.0,0.7816753370093765,0.9328659487028255
2010-06-08,0.20398536324501038,38.4445915222168,-0.021752271789356556,-1.350007417920259,0,-0.005589124392084545,0.7773064563166064,0.9311783606043535
2010-06-09,0.19948671758174896,38.1226921081543,-0.0090690130096856,0.4702965840041056,1,0.0,0.7773064563166064,0.9233487101204302
2010-06-10,0.21603839099407196,39.21016311645508,-0.01606055967425308,-0.40901012066455783,0,0.07970847239877529,0.8392643665353086,0.9493190727626136
2010-06-11,0.22168031334877014,39.58427047729492,-0.010298220232415875,0.3942959762839369,0,0.0,0.8392643665353086,0.9583336669509546
2010-06-14,0.2218043953180313,39.5755729675293,-0.012720444591547343,0.12669181254775805,0,0.0,0.8392643665353086,0.9581230774374373
2010-06-15,0.23800770938396454,40.636940002441406,-0.021303556133535684,-1.0329894618135842,0,0.0,0.8392643665353086,0.9834802085694501
2010-06-16,0.24280411005020142,40.802242279052734,-0.011315637550280856,0.42773692992329115,1,0.0,0.8392643665353086,0.9874726784392716
2010-06-17,0.24523955583572388,40.9327392578125,-0.008136218897575476,0.7690994753631752,0,0.009980524990426235,0.8476406655190886,0.9906258524711251
2010-06-18,0.24591046571731567,40.966732025146484,-0.008535539624663163,0.5614447206135279,0,0.0,0.8476406655190886,0.9914481805160871
2010-06-21,0.23944874107837677,40.618072509765625,-0.004856129106774687,1.3368537997479564,0,0.0,0.8476406655190886,0.9829740547626687
2010-06-22,0.23378300666809082,40.304298400878906,-0.005375178972802347,1.085217644658703,0,0.0,0.8476406655190886,0.9753511106899844
2010-06-23,0.2306518852710724,40.1386833190918,-0.009430599038526943,0.27695692955732104,0,0.0,0.8476406655190886,0.9713350218096424
2010-06-24,0.21946820616722107,39.52854919433594,-0.008510349220775197,0.33210713413256177,0,0.0,0.8476406655190886,0.9564567283907036
2010-06-25,0.21931935846805573,39.53640365600586,-0.007077478174397312,0.5608753439913974,0,0.0,0.8476406655190886,0.9566467608252013
2010-06-28,0.21735535562038422,39.39667892456055,-0.006670607086682689,0.5232291238697094,0,0.0,0.8476406655190886,0.9532599083929993
2010-06-29,0.19310042262077332,37.877052307128906,0.0019034821211851294,2.4172652479812125,0,0.0,0.8476406655190886,0.9157624072314771
2010-06-30,0.18355721235275269,37.300636291503906,-0.01054862653581684,-1.0926308135567016,0,0.0,0.8476406655190886,0.9017191326292086
2010-07-01,0.18176789581775665,37.195838928222656,-0.012304989945006006,-1.3202654936958782,1,0.0,0.8476406655190886,0.8991821575689571
2010-07-02,0.18077352643013,37.091026306152344,-0.009566712079335904,-0.5857704982999584,1,-0.005485562863173974,0.842990879363001,0.8966448125916385
2010-07-06,0.18171827495098114,37.20456314086914,-0.012536767951467354,-1.0801092591566552,1,0.005212535325543999,0.8473849991007921,0.8993852792570713
2010-07-07,0.19889025390148163,38.39231872558594,-0.015838027711298164,-1.4335621485831394,1,0.09029563671645953,0.9239001671385747,0.9276493498573724
2010-07-08,0.20224566757678986,38.601932525634766,-0.014311849220503603,-0.9502007061971163,1,0.01672994991397187,0.9393569706603133,0.9327003395762538
2010-07-09,0.2079124003648758,38.96871566772461,-0.011298496326404867,-0.293003122617069,0,0.027633704319116114,0.965314883437641,0.9415207199308009
2010-07-12,0.2102733999490738,39.0822639465332,-0.0074610295812889,0.4797899887373891,0,0.0,0.965314883437641,0.9442601636420894
2010-07-13,0.21745556592941284,39.58881759643555,-0.014134581459806545,-0.7001367097712479,0,0.0,0.965314883437641,0.956420287371485
2010-07-14,0.22093404829502106,39.78969192504883,-0.013133444662502491,-0.4115221487455315,1,0.0,0.965314883437641,0.9612609097102642
2010-07-15,0.22170515358448029,39.82460021972656,-0.00760133691820683,1.4876428542819207,1,0.0034841291337600736,0.9686781651462785,0.9621038734632487
2010-07-16,0.2038613110780716,38.72418975830078,-0.006093355104602224,1.5235324104676862,0,-0.0839084471232863,0.88739788454662,0.935145382152936
2010-07-19,0.20845922827720642,39.05606460571289,-0.012370856384250256,-0.2692849595527581,0,0.0,0.88739788454662,0.9431256367038293
2010-07-20,0.21504493057727814,39.52765655517578,-0.013318084303425237,-0.5255754421245944,0,0.0,0.88739788454662,0.9544454314506582
2010-07-21,0.2075144499540329,38.9862060546875,-0.003603667880957555,1.763139955397396,1,0.0,0.88739788454662,0.9412810517590702
2010-07-22,0.22150568664073944,39.97309112548828,-0.013747367774809019,-0.924463058617076,0,0.06524728689845338,0.9452981889127139,0.9648117726952542
2010-07-23,0.2272716462612152,40.2263298034668,-0.006258626109527404,0.8926474566079856,1,0.0,0.9452981889127139,0.9709047959868059
2010-07-26,0.2322665899991989,40.55821990966797,-0.011731923456789,-0.3940908250255221,0,0.021739825190356,0.9658488062924364,0.9788824479003622
2010-07-27,0.23221692442893982,40.54075241088867,-0.00560559952228841,0.9678256148724753,0,0.0,0.9658488062924364,0.9784607747832086
2010-07-28,0.22747015953063965,40.21760940551758,-0.0029363582999501724,1.3168280052746886,0,0.0,0.9658488062924364,0.9706303920028285
2010-07-29,0.22205248475074768,39.92066955566406,-0.005662809638522848,0.5913939836561877,0,0.0,0.9658488062924364,0.9634373210846137
2010-07-30,0.22356893122196198,40.007999420166016,-0.005565000887639809,0.5975993456363989,0,0.0,0.9658488062924364,0.9655426203536883
2010-08-02,0.23559710383415222,40.759090423583984,-0.005662489880141397,0.43921410497182173,0,0.0,0.9658488062924364,0.983501204313498
2010-08-03,0.23316173255443573,40.58441925048828,0.0017344448099849835,1.765980020315491,0,0.0,0.9658488062924364,0.9792773990258078
2010-08-04,0.23989631235599518,40.994903564453125,-0.005713766473002868,0.09436391749206911,0,0.0,0.9658488062924364,0.9891323816355044
2010-08-05,0.23848015069961548,40.89883804321289,0.0051523775949500195,2.0112185799797895,0,0.0,0.9658488062924364,0.9868117754564046
2010-08-06,0.23736166954040527,40.83769226074219,-0.0018121720509853695,0.42243740385147255,0,0.0,0.9658488062924364,0.985335339175268
2010-08-09,0.2415120005607605,41.11716079711914,-0.002027947693123519,0.2091708959013579,0,0.0,0.9658488062924364,0.9920554120489514
2010-08-10,0.236392080783844,40.759090423583984,0.0017062554888378108,0.9845261097760246,0,0.0,0.9658488062924364,0.9833782214996855
